712376835963789313,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:34:07 +0000 2016,jersey,Atlantic Time (Canada)
712376836177530880,donald trump,dope!! trump tried warn people this. said trump was out touch. wow,Tue Mar 22 20:34:07 +0000 2016,Virginia,Eastern Time (US & Canada)
712376837293219840,hillary clinton,former president bill clinton santa barbara for hillary's campaign: former president bill clinton santa…,Tue Mar 22 20:34:07 +0000 2016,Santa Barbara - Montecito,Pacific Time (US & Canada)
712376837783990272,bernie sanders,bernie sanders campaign corruption and tampering: special guest niko house via,Tue Mar 22 20:34:08 +0000 2016,,Tehran
712376838237065216,hillary clinton,"""we have take them the internet"" hillary clinton, just now cnn, what about isis.",Tue Mar 22 20:34:08 +0000 2016,"Philadelphia, PA",Atlantic Time (Canada)
712376838543245312,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:34:08 +0000 2016,,Atlantic Time (Canada)
712376838488592384,bernie sanders,_dore: stop following the break from the herd. vote bernie sanders. today!,Tue Mar 22 20:34:08 +0000 2016,,
712376839449223170,bernie sanders,rep. tulsi gabbard: bernie sanders the commander chief need,Tue Mar 22 20:34:08 +0000 2016,"Minneapolis, MN",Central Time (US & Canada)
712376839721885701,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:34:08 +0000 2016,Somewhere in Neverland ,Athens
712376839914663936,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:34:08 +0000 2016,probz on a vball court,Pacific Time (US & Canada)
712376836773122049,donald trump,"donald trump's presser, offered random woman who was randomly the crowd job interview.",Tue Mar 22 20:34:07 +0000 2016,,
712376841059889152,donald trump,donald trump she got republican boxer brief underwear,Tue Mar 22 20:34:08 +0000 2016,,
712376841923862528,donald trump,aprende todo que puedas sobre que estás haciendo. donald trump,Tue Mar 22 20:34:09 +0000 2016,,
712376842691452928,donald trump,donald trump she got republican boxer brief underwear party,Tue Mar 22 20:34:09 +0000 2016,,
712376842431369216,donald trump,donald trump large white custom decal,Tue Mar 22 20:34:09 +0000 2016,,
712376842817146880,bernie sanders,rep. tulsi gabbard: bernie sanders the commander chief need via,Tue Mar 22 20:34:09 +0000 2016,"San Francisco, CA ",Mountain Time (US & Canada)
712376843941257220,donald trump,exclusive donald trump brussels attack: ‘the terrorists are totally winning’ ht…,Tue Mar 22 20:34:09 +0000 2016,,EST
712376844343967744,donald trump,donald trump large white custom decal,Tue Mar 22 20:34:09 +0000 2016,,
712376843970682880,donald trump,donald trump she got republican boxer brief underwear,Tue Mar 22 20:34:09 +0000 2016,,
712376844029448192,donald trump,donald trump x-large white custom decal,Tue Mar 22 20:34:09 +0000 2016,,
712376844809535488,donald trump,when your grandma says she agrees with donald trump.. can't even trust your own family these days,Tue Mar 22 20:34:09 +0000 2016,"New York, USA",
712376846281678848,bernie sanders,teenager explains why young people love bernie sanders,Tue Mar 22 20:34:10 +0000 2016,,Pacific Time (US & Canada)
712376846575214592,donald trump,_are_perfff: you all remember how beautiful and safe place this world was before donald trump came into existence,Tue Mar 22 20:34:10 +0000 2016,Sugarland tx // Chicago il,Eastern Time (US & Canada)
712376846789115905,donald trump,why people keep fighting the inevitable. donald trump the only candidate running that can fix the mes…,Tue Mar 22 20:34:10 +0000 2016,,
712376848135618560,donald trump,"you've not read trump's speech aipac, yourself favor. krauthammer said this had policy? what?",Tue Mar 22 20:34:10 +0000 2016,"California, USA",
712376848441810944,donald trump,place faire des attentats vous pouvez pas tuer donald trump svp,Tue Mar 22 20:34:10 +0000 2016,,
712376848718680070,donald trump,family members belgium telling they wish they had somebody like donald trump leader..,Tue Mar 22 20:34:10 +0000 2016,"New Hampshire, USA",
712376849548992512,bernie sanders,join for bernie stream-a-thon now!!!!,Tue Mar 22 20:34:10 +0000 2016,Lost,Central Time (US & Canada)
712376850480238597,donald trump,"_klein: last-minute presser, slams plans withdraw from nato: ""donald trump wrong.""",Tue Mar 22 20:34:11 +0000 2016,Ex-Chicago,Central Time (US & Canada)
712376850547396608,donald trump,exclusive donald trump brussels attack: ‘the terrorists are totally winning’ breitbart,Tue Mar 22 20:34:11 +0000 2016,"South Carolina, USA ",Eastern Time (US & Canada)
712376850920710144,donald trump,belgium was with us. without acting like were hellhole. donald trump national disgrace.,Tue Mar 22 20:34:11 +0000 2016,Grembergen ,Ljubljana
712376851449167872,donald trump,good news for donald trump the primaries.,Tue Mar 22 20:34:11 +0000 2016,The Deep South,America/New_York
712376852745035776,donald trump,_cinema: donald trump accused making brussels terror attack all about him: donald trump wasted time seizing th...,Tue Mar 22 20:34:11 +0000 2016,"Missouri, USA",
712376854590529536,donald trump,donald trump the sign the terrorists are winning.,Tue Mar 22 20:34:12 +0000 2016,"Sacramento, CA",Alaska
712376855047725056,bernie sanders,here crazy town fun for gop bernie link:,Tue Mar 22 20:34:12 +0000 2016,"Texas, USA",Central Time (US & Canada)
712376855215656960,donald trump,heartbreaking prescience pre-recorded video message from brussels for donald trump... via,Tue Mar 22 20:34:12 +0000 2016,,Quito
712376856545079296,hillary clinton,hillary rejected qaddafi plan democratise instead bombed into isis swamp,Tue Mar 22 20:34:12 +0000 2016,"Aguascalientes, México",Mexico City
712376856834613248,donald trump,"does cruz, and the entire rep. establishment. your vote for trump helps stop them all. please help save all",Tue Mar 22 20:34:12 +0000 2016,"ft lauderdale, florida",
712376858151686146,hillary clinton,common arguments from prominent hillary clinton supporters debunked via,Tue Mar 22 20:34:12 +0000 2016,,
712376858109681664,donald trump,belgium was with us. without acting like were hellhole. donald trump national disgrace.,Tue Mar 22 20:34:12 +0000 2016,,Athens
712376859779063808,bernie sanders,bernie sanders could beat the warriors and was unfair that was locked out the ncaa tournament,Tue Mar 22 20:34:13 +0000 2016,,Eastern Time (US & Canada)
712376860949270528,donald trump,world looking for trump's leadership.,Tue Mar 22 20:34:13 +0000 2016,,Atlantic Time (Canada)
712376864090750976,donald trump,exclusive donald trump brussels attack: ‘the terrorists are totally winning’ ht…,Tue Mar 22 20:34:14 +0000 2016,,
712376863687966720,donald trump,donald trump was just mentioned during your world with neil cavuto fnchd read more:,Tue Mar 22 20:34:14 +0000 2016,,Pacific Time (US & Canada)
712376864812060672,donald trump,trump: would close our borders’ after brussels thehill,Tue Mar 22 20:34:14 +0000 2016,,
712376864946262016,bernie sanders,stay line arizona high voter turn out means can win this for bernie sanders!,Tue Mar 22 20:34:14 +0000 2016,,
712376865734975488,donald trump,i'm angry! i'm voting for donald trump. via,Tue Mar 22 20:34:14 +0000 2016,#whiteknight-ing somewhere,Eastern Time (US & Canada)
712376866091347969,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:34:14 +0000 2016,,
712376867169378308,donald trump,you think donald trump should the first man the sun,Tue Mar 22 20:34:15 +0000 2016,,
712376867320422400,donald trump,"exclusive: donald trump's message the world's muslims, revealed our interview airing tomorrow.",Tue Mar 22 20:34:15 +0000 2016,Australia,
