712375908729024512,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:30:26 +0000 2016,BOS~ MA // FL,Eastern Time (US & Canada)
712375908821127168,donald trump,time seriousleadership donald trump may save the world ... severe alert while obama fiddles around,Tue Mar 22 20:30:26 +0000 2016,"Arizona, USA",
712375909777608705,hillary clinton,hillary clinton actually raising more money from small donors,Tue Mar 22 20:30:26 +0000 2016,,
712375910289305602,donald trump,members donald trump's foreign policy team say they have yet speak with him,Tue Mar 22 20:30:26 +0000 2016,,
712375910574399488,donald trump,help defeat donald trump and stop his attacks our freedom chipping here:,Tue Mar 22 20:30:27 +0000 2016,United States of America,Arizona
712375909433475072,donald trump,"anyone who listens donald trump speak, considers the inconsistencies his statements &amp; still follows him simpl…",Tue Mar 22 20:30:26 +0000 2016,,
712375912419864576,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:30:27 +0000 2016,,
712375912755499010,donald trump,the only difference between -month-old and donald trump -month-old has bigger hands.,Tue Mar 22 20:30:27 +0000 2016,New England ,Eastern Time (US & Canada)
712375913007067136,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:30:27 +0000 2016,,Central Time (US & Canada)
712375913539903488,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:30:27 +0000 2016,,Eastern Time (US & Canada)
712375911513980928,donald trump,"first stop stop donald trump tour: arizona, utah live updates, results",Tue Mar 22 20:30:27 +0000 2016,"Portland, Oregon",Pacific Time (US & Canada)
712375912847712257,donald trump,trump's online ties white supremacists: it's more than just couple retweets [fortune],Tue Mar 22 20:30:27 +0000 2016,,
712375914546335745,donald trump,"deberíamos hacer una campaña para donald trump que llame así cada que los latinos vean calle,",Tue Mar 22 20:30:27 +0000 2016,Puebla de Zaragoza,
712375915469266944,hillary clinton,hillary rejected qaddafi plan democratise instead bombed into isis swamp,Tue Mar 22 20:30:28 +0000 2016, Manchester,London
712375915246854144,bernie sanders,"stream thon for bernie sanders arizona, idaho, and utah!",Tue Mar 22 20:30:28 +0000 2016,"NYC, LA, Tunis ",
712375914500366336,donald trump,donald trump doing terrific with dudes who cheated their wives,Tue Mar 22 20:30:27 +0000 2016,Washington,Eastern Time (US & Canada)
712375915464929281,donald trump,family members belgium telling they wish they had somebody like donald trump leader..,Tue Mar 22 20:30:28 +0000 2016,Arizona,Arizona
712375918614986753,donald trump,donald trump supporters valiantly defend him against government bullying: via,Tue Mar 22 20:30:28 +0000 2016,,
712375918468009984,donald trump,fuck donald trump,Tue Mar 22 20:30:28 +0000 2016,,Central Time (US & Canada)
712375919025868800,donald trump,trump: would close our borders’ after brussels thehill,Tue Mar 22 20:30:29 +0000 2016,"Brighton, CO",
712375920145911808,donald trump,“bile and hatred”: iain dale has very harsh message for donald trump and his supporters,Tue Mar 22 20:30:29 +0000 2016,"Kent, UK",London
712375920468688897,donald trump,"_vaughn: tancredo: donald trump disrupters are enforcers, not 'protesters'",Tue Mar 22 20:30:29 +0000 2016,sf bay area,Pacific Time (US & Canada)
712375921358020609,donald trump,"that scene back the future when freaks cause the prez ""ronald reagan?! the actor?"" only it's ""donald trump?!",Tue Mar 22 20:30:29 +0000 2016,"Recife, Brasil",
712375921353818113,donald trump,_bjean_: donald terminator trump.,Tue Mar 22 20:30:29 +0000 2016,"Cádiz, España",
712375921538371586,hillary clinton,"hillary clinton: male candidates don't get grief over smiling, shouting",Tue Mar 22 20:30:29 +0000 2016,,
712375920867328000,donald trump,"red the ""donald trump"" guitar selections just saying.",Tue Mar 22 20:30:29 +0000 2016,Waterford MI,Eastern Time (US & Canada)
712375922624606209,hillary clinton,google this! hillary clinton &amp; syrian regime-change conspiracy,Tue Mar 22 20:30:29 +0000 2016,"Regina, Saskatchewan, Canada",Central Time (US & Canada)
712375923056705537,donald trump,donald trump anticipated these attacks two months ago. the greatest visionary our time.,Tue Mar 22 20:30:30 +0000 2016,,
712375922977054722,donald trump,must resist the political exploitation this attack brussels that will arrive shortly from donald trump and american…,Tue Mar 22 20:30:29 +0000 2016,,Quito
712375923148857346,bernie sanders,the truth about bernie sanders.,Tue Mar 22 20:30:30 +0000 2016,"Los Angeles, California",Pacific Time (US & Canada)
712375923992043524,bernie sanders,rep. tulsi gabbard: bernie sanders the commander chief need via,Tue Mar 22 20:30:30 +0000 2016,,
712375924830896129,donald trump,your loser donald trump keeps winning the pulls and billionaire and you're not does have values keep illegal criminals out,Tue Mar 22 20:30:30 +0000 2016,USA,
712375924952420352,donald trump,"_vaughn: tancredo: donald trump disrupters are enforcers, not 'protesters'",Tue Mar 22 20:30:30 +0000 2016,,
712375924646354944,donald trump,"you've not read trump's speech aipac, yourself favor. krauthammer said this had policy? what?",Tue Mar 22 20:30:30 +0000 2016,"Sandy Point North Caicos, TCI",
712375926454140929,donald trump,"why donald trump might have better chance being elected president than ted cruz, explained maps",Tue Mar 22 20:30:30 +0000 2016,"Móstoles, Madrid, Spain",Madrid
712375926693220352,donald trump,"donald trump orgullosa presume que muro con méxico llamara ""pared trump"".",Tue Mar 22 20:30:30 +0000 2016,Queretaro Mexico,Eastern Time (US & Canada)
712375926890242048,bernie sanders,"bernie sanders set win all the upcoming states, expert says via _ppl",Tue Mar 22 20:30:30 +0000 2016,SoCal,
712375928530272257,bernie sanders,bernie sanders decries ‘barbarism’ brussels attacks,Tue Mar 22 20:30:31 +0000 2016,"NYC, LA, Tunis ",
712375929125752832,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:30:31 +0000 2016,nc,Eastern Time (US & Canada)
712375929331277824,donald trump,donald trump just called editor 'beautiful' after she asked him about foreign policy,Tue Mar 22 20:30:31 +0000 2016,New York,Eastern Time (US & Canada)
712375930153521152,donald trump,donald trump piece shit who will make american white because he's racist &amp; he's death worthy. lol.,Tue Mar 22 20:30:31 +0000 2016,sonia yasmin sasha elaina,Belgrade
712375931269226496,donald trump,"when friend told she supported donald trump laughed. not because thought she was joking, but because joke.",Tue Mar 22 20:30:31 +0000 2016,London,
712375932145704962,donald trump,"president the people party belgium mischaël modrikamen: fully support donald trump"" vote",Tue Mar 22 20:30:32 +0000 2016,,
712375933009797121,donald trump,wow. this true. trump warned about brussels january &amp; the nyt attacked him over it.,Tue Mar 22 20:30:32 +0000 2016,,
712375934221836288,donald trump,"that scene back the future when freaks cause the prez ""ronald reagan?! the actor?"" only it's ""donald trump?!",Tue Mar 22 20:30:32 +0000 2016,,
712375934079336449,donald trump,"with many republican voters wanting donald trump represent them, know for sure that they have serious issues with self esteem",Tue Mar 22 20:30:32 +0000 2016,Newport,Europe/Dublin
712375934372814848,donald trump,think simpson and donald trump would friends,Tue Mar 22 20:30:32 +0000 2016,"Elgin, IL",Central Time (US & Canada)
712375935404625920,donald trump,"remember this arizona and utah was january when donald trump gave stark warning brussels belgium,... htt…",Tue Mar 22 20:30:32 +0000 2016,,
712375935303942144,donald trump,donald trump's coming isis--he's coming for you. vote .co…,Tue Mar 22 20:30:32 +0000 2016,,Central Time (US & Canada)
712375936713248768,donald trump,donald trump out here hiring latinos pretend like him,Tue Mar 22 20:30:33 +0000 2016,Puerto Rico,Pacific Time (US & Canada)
712375936591777793,bernie sanders,liked video from why won't bernie sanders interview with the young turks?,Tue Mar 22 20:30:33 +0000 2016,,
712375937510170624,donald trump,donald trump needs some ice for that bern,Tue Mar 22 20:30:33 +0000 2016,,Eastern Time (US & Canada)
712375937652752384,hillary clinton,"know how hard she fights, know how much she cares"" hillary clinton",Tue Mar 22 20:30:33 +0000 2016,,
712375938579865601,bernie sanders,bernie sanders delivered killer aipac speech ... utah via,Tue Mar 22 20:30:33 +0000 2016,,Pacific Time (US & Canada)
